2023-08-07 22:48:37,379 [1] INFO  Info - 数据插入成功！
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:12:43,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:12:43,336 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:12:45,473 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 21:12:45,475 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 21:12:45,475 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 21:12:45,475 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1074] using compression: none.
2023-08-24 21:12:45,476 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1075] using AES cipher.
2023-08-24 21:12:45,484 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 21:12:45,485 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 21:12:45,487 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge_utils.c:483] successfully created resolver thread
2023-08-24 21:12:45,488 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 21:12:45,488 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 21:12:45,527 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:45 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 21:12:46,341 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 21:12:46,372 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 21:12:46,372 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:46 [edge.c:1214] created local tap device IP: 172.18.134.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 21:12:46,372 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:46 [edge.c:1307] edge started
2023-08-24 21:12:46,380 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:46 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 21:12:46,426 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:12:46 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 21:12:47,393 [1] INFO  N2Nmc.View.room - [{"_tag": "y6Dj", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.212/24", "purgeable": 0, "macaddr": "00:FF:49:79:BB:09", "sockaddr": "27.186.145.99:47330", "proto": "UDP", "desc": "wlzx_win7-PC", "last_seen": 1692882760}, {"_tag": "y6Dj", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47612", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692882760}]
2023-08-24 21:13:39,337 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 21:13:39,344 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 21:13:39,349 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 9496
2023-08-24 21:13:40,066 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-24 21:13:46,194 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 21:13:46,200 [1] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-24 21:16:35,385 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:16:35,395 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 21:16:37,338 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 21:16:37,340 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 21:16:37,340 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 21:16:37,342 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1074] using compression: none.
2023-08-24 21:16:37,342 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1075] using AES cipher.
2023-08-24 21:16:37,351 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 21:16:37,352 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 21:16:37,353 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge_utils.c:483] successfully created resolver thread
2023-08-24 21:16:37,353 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 21:16:37,356 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 21:16:37,395 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:37 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 21:16:38,306 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 21:16:38,339 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 21:16:38,339 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:38 [edge.c:1214] created local tap device IP: 172.18.134.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 21:16:38,339 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:38 [edge.c:1307] edge started
2023-08-24 21:16:38,345 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:38 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 21:16:38,388 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 21:16:38 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 21:16:39,199 [1] INFO  N2Nmc.View.room - [{"_tag": "ROf7", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.212/24", "purgeable": 0, "macaddr": "00:FF:49:79:BB:09", "sockaddr": "27.186.145.99:47330", "proto": "UDP", "desc": "wlzx_win7-PC", "last_seen": 1692882982}, {"_tag": "ROf7", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47744", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692882992}]
2023-08-24 21:18:27,181 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 21:18:27,188 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 21:18:27,194 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 12408
2023-08-24 21:18:28,014 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-24 22:25:26,559 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:25:26,586 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:26,587 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:26,608 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:26,608 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:26,609 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:29,284 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:25:29,284 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:29,285 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:25:35,740 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 22:25:35,753 [1] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-24 22:47:30,844 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:47:30,870 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:47:30,870 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:47:30,870 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:47:30,871 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:47:30,872 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:47:36,660 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 22:47:36,661 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 22:47:36,662 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 22:47:36,662 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1074] using compression: none.
2023-08-24 22:47:36,663 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1075] using AES cipher.
2023-08-24 22:47:36,665 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 22:47:36,666 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 22:47:36,669 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge_utils.c:483] successfully created resolver thread
2023-08-24 22:47:36,669 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 22:47:36,670 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 22:47:36,717 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:36 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 22:47:37,856 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 22:47:37,886 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 22:47:37,886 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:37 [edge.c:1214] created local tap device IP: 172.18.134.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 22:47:37,887 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:37 [edge.c:1307] edge started
2023-08-24 22:47:37,896 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:37 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 22:47:37,955 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:37 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 22:47:38,828 [1] INFO  N2Nmc.View.room - [{"_tag": "1jTD", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.212/24", "purgeable": 0, "macaddr": "00:FF:49:79:BB:09", "sockaddr": "27.186.145.99:47330", "proto": "UDP", "desc": "wlzx_win7-PC", "last_seen": 1692888446}, {"_tag": "1jTD", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:48541", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692888451}]
2023-08-24 22:47:43,282 [1] INFO  N2Nmc.View.room - [{"_tag": "TVcO", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.212/24", "purgeable": 0, "macaddr": "00:FF:49:79:BB:09", "sockaddr": "27.186.145.99:47330", "proto": "UDP", "desc": "wlzx_win7-PC", "last_seen": 1692888446}, {"_tag": "TVcO", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:48541", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692888451}]
2023-08-24 22:47:44,270 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 22:47:44,284 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 22:47:44,303 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 1544
2023-08-24 22:47:45,484 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-24 22:47:58,268 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 22:47:58,269 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 22:47:58,269 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 22:47:58,269 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1074] using compression: none.
2023-08-24 22:47:58,270 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1075] using AES cipher.
2023-08-24 22:47:58,279 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 22:47:58,280 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 22:47:58,281 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge_utils.c:483] successfully created resolver thread
2023-08-24 22:47:58,281 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 22:47:58,282 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 22:47:58,323 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:58 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 22:47:59,578 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 22:47:59,609 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.243][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 22:47:59,609 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:59 [edge.c:1214] created local tap device IP: 172.18.134.243, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 22:47:59,610 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:59 [edge.c:1307] edge started
2023-08-24 22:47:59,616 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:59 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 22:47:59,665 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:47:59 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 22:48:00,351 [1] INFO  N2Nmc.View.room - [{"_tag": "DvlY", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.212/24", "purgeable": 0, "macaddr": "00:FF:49:79:BB:09", "sockaddr": "27.186.145.99:47330", "proto": "UDP", "desc": "wlzx_win7-PC", "last_seen": 1692888467}, {"_tag": "DvlY", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:48554", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692888473}]
2023-08-24 22:48:02,543 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 22:48:02,550 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 22:48:02,556 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 10764
